Código,Nombre de provincia,Nombre de canton,Nombre de parroquia,Población,Superficie de la parroquia (km2),Densidad Poblacional,Latitud,Longitud,Precipitacion_Anual,cod_canton,nombre_canton,anio,mes,precipitacion_mm,temp_media_c,humedad_relativa,inundacion,Cerca_Rio
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,1,364.56,26.05,78.3,1,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,2,97.44,26.54,79.77,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,3,221.65,25.79,84.18,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,4,67.2,26.41,76.57,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,5,51.46,26.42,70.9,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,6,109.2,26.31,68.91,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,7,3.1,26.8,61.74,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,8,1.55,27.27,57.36,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,9,10.5,27.68,56.67,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,10,16.12,27.58,57.98,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,11,26.4,26.26,62.02,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2021,12,63.55,26.43,66.54,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,1,186.31,27.18,67.68,1,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,2,119.28,25.63,78.67,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,3,268.77,25.69,84.57,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,4,76.5,25.55,80.53,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,5,21.7,26.55,69.84,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,6,11.4,26.45,62.44,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,7,9.92,26.62,59.42,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,8,3.1,27.07,57.62,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,9,2.7,27.21,55.41,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,10,5.27,26.89,56.21,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,11,3.6,26.87,56.98,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2022,12,6.82,27.39,59.83,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,1,50.84,27.71,63.21,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,2,271.04,27.02,77.51,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,3,293.26,26.0,86.12,1,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,4,367.5,26.16,86.91,1,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,5,66.03,26.47,85.94,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,6,46.8,26.85,79.78,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,7,53.94,27.89,71.31,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,8,11.47,29.11,59.68,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,9,2.1,29.49,56.02,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,10,17.05,29.31,58.27,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,11,6.9,28.68,59.7,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2023,12,64.79,28.57,64.38,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,1,101.99,28.45,71.03,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,2,343.94,27.54,81.69,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,3,44.95,27.64,78.24,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,4,39.9,28.86,67.55,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,5,30.38,29.37,60.76,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,6,24.3,28.01,59.88,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,7,4.65,28.23,57.22,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,8,2.79,27.66,56.69,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,9,6.3,27.79,55.58,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,10,5.27,28.13,57.13,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,11,5.7,26.98,58.76,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2024,12,77.81,27.36,64.89,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,1,70.37,27.07,70.96,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,2,412.44,26.74,79.59,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,3,355.88,26.23,86.92,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,4,301.8,25.7,86.69,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,5,24.8,25.62,81.6,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,6,56.7,25.73,74.2,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,7,5.89,27.22,62.76,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,8,4.34,27.53,57.88,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,9,4.5,27.88,56.79,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,10,22.01,27.56,59.96,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,11,15.6,27.76,60.4,0,0
92450,GUAYAS,LOMAS DE SARGENTILLO,LOMAS DE SARGENTILLO,18413,66.77,275.7675602815636,-1.8833,-80.0833,1200.0,924,LOMAS DE SARGENTILLO,2025,12,3.1,27.64,58.54,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,1,190.03,27.14,72.46,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,2,147.28,26.34,77.46,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,3,21.39,27.68,69.2,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,4,7.2,29.93,58.01,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,5,73.16,28.15,67.59,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,6,11.7,28.71,61.05,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,7,2.17,28.91,55.9,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,8,1.55,28.27,56.03,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,9,3.6,27.88,55.98,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,10,10.85,27.85,57.47,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,11,2.4,27.65,57.87,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2014,12,5.27,28.48,57.27,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,1,93.0,28.09,64.85,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,2,100.52,27.63,70.79,1,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,3,181.35,27.31,74.69,1,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,4,156.3,27.04,79.94,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,5,128.34,27.61,76.93,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,6,45.6,28.41,68.26,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,7,5.89,29.25,58.48,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,8,0.62,28.91,55.23,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,9,0.6,29.18,55.9,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,10,16.12,29.03,57.41,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,11,18.6,28.59,59.44,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2015,12,24.49,30.4,58.04,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,1,211.42,27.88,73.16,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,2,174.0,27.56,80.11,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,3,221.65,27.05,81.79,1,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,4,158.4,27.09,79.18,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,5,13.02,28.48,65.83,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,6,5.7,28.78,57.26,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,7,1.24,28.58,56.04,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,8,0.62,28.1,55.09,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,9,5.7,28.41,55.37,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,10,4.03,27.32,56.65,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,11,4.8,26.98,57.68,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2016,12,6.82,28.37,57.64,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,1,196.85,27.25,71.67,1,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,2,302.4,26.19,84.32,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,3,403.93,25.99,86.19,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,4,333.6,26.19,85.38,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,5,163.37,25.55,85.53,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,6,11.1,25.41,80.32,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,7,1.55,27.16,63.9,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,8,2.48,27.91,56.42,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,9,1.2,28.23,55.25,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,10,12.71,28.16,57.47,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,11,2.1,27.07,56.08,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2017,12,29.45,27.89,60.19,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,1,51.46,27.61,63.18,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,2,291.2,26.23,81.18,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,3,132.37,25.91,80.59,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,4,40.5,27.2,70.43,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,5,41.85,27.64,66.76,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,6,1.8,27.58,58.69,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,7,1.55,27.7,57.55,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,8,2.79,27.78,56.59,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,9,1.8,27.87,56.38,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,10,2.79,26.83,58.29,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,11,9.6,27.78,60.09,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2018,12,61.38,27.96,62.7,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,1,132.68,27.74,71.5,1,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,2,183.12,27.11,79.27,1,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,3,177.32,26.46,83.56,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,4,116.7,26.96,78.07,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,5,48.98,27.54,72.32,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,6,22.8,28.3,63.3,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,7,3.41,28.28,56.5,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,8,1.86,28.02,54.03,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,9,1.5,27.63,54.64,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,10,5.58,27.58,57.26,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,11,23.1,27.87,59.54,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2019,12,35.65,28.06,61.16,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2020,1,89.28,28.34,65.75,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2020,2,167.91,27.98,74.34,1,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2020,3,179.18,26.62,80.97,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2020,4,106.5,27.39,72.83,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2020,5,13.95,28.14,65.18,0,0
92550,GUAYAS,NOBOL,NARCISA DE JESUS,19600,135.25,144.91682070240296,-1.9817843,-80.067067,770.6775,925,NOBOL,2020,6,12.6,27.82,60.01,0,0
